Full Title,ISSN,Unformatted ISSN,Product ID,Change History,Shortcut URL
iScience,2589-0042,25890042,18921,,https://www.sciencedirect.com/science/journal/25890042
ISPRS Journal of Photogrammetry and Remote Sensing,0924-2716,09242716,05340,Formerly known as Photogrammetria,https://www.sciencedirect.com/science/journal/09242716
ISPRS Open Journal of Photogrammetry and Remote Sensing,2667-3932,26673932,31190,,https://www.sciencedirect.com/science/journal/26673932
Italian Journal of Agronomy,1125-4718,11254718,31837,,https://www.sciencedirect.com/science/journal/11254718
JAACAP Open,2949-7329,29497329,31499,,https://www.sciencedirect.com/science/journal/29497329
JAAD Case Reports,2352-5126,23525126,18752,,https://www.sciencedirect.com/science/journal/23525126
JAAD International,2666-3287,26663287,30296,,https://www.sciencedirect.com/science/journal/26663287
JAAD Reviews,2950-1989,29501989,31660,,https://www.sciencedirect.com/science/journal/29501989
JACC: Advances,2772-963X,2772963X,31395,,https://www.sciencedirect.com/science/journal/2772963X
JACC: Asia,2772-3747,27723747,31162,,https://www.sciencedirect.com/science/journal/27723747
JACC: Basic to Translational Science,2452-302X,2452302X,18882,,https://www.sciencedirect.com/science/journal/2452302X
JACC: CardioOncology,2666-0873,26660873,30185,,https://www.sciencedirect.com/science/journal/26660873
JACC: Cardiovascular Imaging,1936-878X,1936878X,07811,,https://www.sciencedirect.com/science/journal/1936878X
JACC: Cardiovascular Interventions,1936-8798,19368798,07812,,https://www.sciencedirect.com/science/journal/19368798
JACC: Case Reports,2666-0849,26660849,30183,,https://www.sciencedirect.com/science/journal/26660849
JACC: Clinical Electrophysiology,2405-500X,2405500X,18802,,https://www.sciencedirect.com/science/journal/2405500X
JACC: Heart Failure,2213-1779,22131779,14130,,https://www.sciencedirect.com/science/journal/22131779
JACEP Open,2688-1152,26881152,31813,,https://www.sciencedirect.com/science/journal/26881152
JADA Foundational Science,2772-414X,2772414X,31233,,https://www.sciencedirect.com/science/journal/2772414X
JAND Global Reports,3050-7189,30507189,32089,,https://www.sciencedirect.com/science/journal/30507189
Japan and the World Economy,0922-1425,09221425,05383,,https://www.sciencedirect.com/science/journal/09221425
Japanese Dental Science Review,1882-7616,18827616,12765,,https://www.sciencedirect.com/science/journal/18827616
JAPhA Pharmacotherapy,2949-9623,29499623,31625,,https://www.sciencedirect.com/science/journal/29499623
JAPhA Practice Innovations,2949-9690,29499690,31624,,https://www.sciencedirect.com/science/journal/29499690
JCA Advances,2950-5534,29505534,31825,,https://www.sciencedirect.com/science/journal/29505534
JCIS Open,2666-934X,2666934X,31010,,https://www.sciencedirect.com/science/journal/2666934X
JDS Communications,2666-9102,26669102,31018,,https://www.sciencedirect.com/science/journal/26669102
JEM International,3051-3227,30513227,32217,,https://www.sciencedirect.com/science/journal/30513227
JEM Reports,2773-2320,27732320,31459,,https://www.sciencedirect.com/science/journal/27732320
JFO Open Ophthalmology,2949-8899,29498899,31578,,https://www.sciencedirect.com/science/journal/29498899
JHEP Reports,2589-5559,25895559,18452,,https://www.sciencedirect.com/science/journal/25895559
JHLT Open,2950-1334,29501334,31637,,https://www.sciencedirect.com/science/journal/29501334
JID Innovations,2667-0267,26670267,31081,,https://www.sciencedirect.com/science/journal/26670267
JMV-Journal de Médecine Vasculaire,2542-4513,25424513,15563,Formerly known as Journal des Maladies Vasculaires,https://www.sciencedirect.com/science/journal/25424513
Joint Bone Spine,1297-319X,1297319X,09089,,https://www.sciencedirect.com/science/journal/1297319X
The Joint Commission Journal on Quality and Patient Safety,1553-7250,15537250,18893,Formerly Known as The Joint Commission Journal on Quality and Safety,https://www.sciencedirect.com/science/journal/15537250
Jornal de Pediatria,0021-7557,00217557,15988,,https://www.sciencedirect.com/science/journal/00217557
JOS Case Reports,2772-9648,27729648,31374,,https://www.sciencedirect.com/science/journal/27729648
Joule,2542-4351,25424351,18907,,https://www.sciencedirect.com/science/journal/25424351
Journal of Economy and Technology,2949-9488,29499488,31619,,https://www.sciencedirect.com/science/journal/29499488
The Journal of Academic Librarianship,0099-1333,00991333,07418,,https://www.sciencedirect.com/science/journal/00991333
Journal of the Academy of Consultation-Liaison Psychiatry,2667-2960,26672960,14045,,https://www.sciencedirect.com/science/journal/26672960
Journal of the Academy of Nutrition and Dietetics,2212-2672,22122672,13340,Formerly known as Journal of the American Dietetic Association,https://www.sciencedirect.com/science/journal/22122672
Journal of Accounting and Economics,0165-4101,01654101,05384,,https://www.sciencedirect.com/science/journal/01654101
Journal of Accounting Education,0748-5751,07485751,00840,,https://www.sciencedirect.com/science/journal/07485751
Journal of Accounting and Public Policy,0278-4254,02784254,07675,,https://www.sciencedirect.com/science/journal/02784254
Journal of Adolescent Health,1054-139X,1054139X,07678,Formerly known as Journal of Adolescent Health Care,https://www.sciencedirect.com/science/journal/1054139X
Journal of Advanced Joining Processes,2666-3309,26663309,30294,,https://www.sciencedirect.com/science/journal/26663309
Journal of Advanced Research,2090-1232,20901232,08708,,https://www.sciencedirect.com/science/journal/20901232
Journal of Aerosol Science,0021-8502,00218502,00337,,https://www.sciencedirect.com/science/journal/00218502
Journal of Affective Disorders,0165-0327,01650327,05051,,https://www.sciencedirect.com/science/journal/01650327
Journal of Affective Disorders Reports,2666-9153,26669153,31022,,https://www.sciencedirect.com/science/journal/26669153
Journal of African Earth Sciences,1464-343X,1464343X,00691,,https://www.sciencedirect.com/science/journal/1464343X
The Journal of Aging Research & Lifestyle,2534-773X,2534773X,32023,,https://www.sciencedirect.com/science/journal/2534773X
Journal of Aging Studies,0890-4065,08904065,07419,,https://www.sciencedirect.com/science/journal/08904065
Journal of Agriculture and Food Research,2666-1543,26661543,30233,,https://www.sciencedirect.com/science/journal/26661543
Journal of Air Transport Management,0969-6997,09696997,03050,,https://www.sciencedirect.com/science/journal/09696997
Journal of the Air Transport Research Society,2941-198X,2941198X,31829,,https://www.sciencedirect.com/science/journal/2941198X
Journal of Algebra,0021-8693,00218693,12051,,https://www.sciencedirect.com/science/journal/00218693
Journal of Allergy and Clinical Immunology,0091-6749,00916749,13302,Formerly known as Journal of Allergy,https://www.sciencedirect.com/science/journal/00916749
The Journal of Allergy and Clinical Immunology: In Practice,2213-2198,22132198,14131,,https://www.sciencedirect.com/science/journal/22132198
Journal of Allergy and Hypersensitivity Diseases,2950-3124,29503124,31724,,https://www.sciencedirect.com/science/journal/29503124
Journal of Alloys and Compounds,0925-8388,09258388,06012,Formerly known as Journal of the Less Common Metals,https://www.sciencedirect.com/science/journal/09258388
Journal of Alloys and Compounds Communications,2950-2845,29502845,31710,,https://www.sciencedirect.com/science/journal/29502845
Journal of Alloys and Metallurgical Systems,2949-9178,29499178,31601,,https://www.sciencedirect.com/science/journal/29499178
Journal of the American Academy of Child & Adolescent Psychiatry,0890-8567,08908567,13450,Formerly known as Journal of the American Academy of Child Psychiatry,https://www.sciencedirect.com/science/journal/08908567
Journal of the American Academy of Dermatology,0190-9622,01909622,13309,,https://www.sciencedirect.com/science/journal/01909622
Journal of American Association for Pediatric Ophthalmology and Strabismus,1091-8531,10918531,13083,,https://www.sciencedirect.com/science/journal/10918531
Journal of the American College of Cardiology,0735-1097,07351097,07681,,https://www.sciencedirect.com/science/journal/07351097
Journal of the American College of Radiology,1546-1440,15461440,13357,,https://www.sciencedirect.com/science/journal/15461440
The Journal of the American Dental Association,0002-8177,00028177,18763,Formerly known as The Journal of the American Dental Association and The Dental Cosmos,https://www.sciencedirect.com/science/journal/00028177
Journal of the American Medical Directors Association,1525-8610,15258610,13380,,https://www.sciencedirect.com/science/journal/15258610
Journal of the American Pharmacists Association,1544-3191,15443191,18865,Formerly known as Journal of the American Pharmaceutical Association (1996),https://www.sciencedirect.com/science/journal/15443191
Journal of the American Society of Cytopathology,2213-2945,22132945,14132,,https://www.sciencedirect.com/science/journal/22132945
Journal of the American Society of Echocardiography,0894-7317,08947317,13242,,https://www.sciencedirect.com/science/journal/08947317
Journal of Analytical and Applied Pyrolysis,0165-2370,01652370,05157,,https://www.sciencedirect.com/science/journal/01652370
Journal of Anesthesia and Translational Medicine,2957-3912,29573912,31820,,https://www.sciencedirect.com/science/journal/29573912
Journal of Anthropological Archaeology,0278-4165,02784165,12050,,https://www.sciencedirect.com/science/journal/02784165
Journal of Anxiety Disorders,0887-6185,08876185,00801,,https://www.sciencedirect.com/science/journal/08876185
Journal of Applied Developmental Psychology,0193-3973,01933973,07456,,https://www.sciencedirect.com/science/journal/01933973
Journal of Applied Geophysics,0926-9851,09269851,05341,Formerly known as Geoexploration,https://www.sciencedirect.com/science/journal/09269851
Journal of Applied Poultry Research,1056-6171,10566171,30283,,https://www.sciencedirect.com/science/journal/10566171
Journal of Applied Research on Medicinal and Aromatic Plants,2214-7861,22147861,10514,,https://www.sciencedirect.com/science/journal/22147861
Journal of Approximation Theory,0021-9045,00219045,12053,,https://www.sciencedirect.com/science/journal/00219045
Journal of Aquatic Plants,3051-2301,30512301,32171,,https://www.sciencedirect.com/science/journal/30512301
Journal of Archaeological Science,0305-4403,03054403,12643,,https://www.sciencedirect.com/science/journal/03054403
Journal of Archaeological Science: Reports,2352-409X,2352409X,18080,,https://www.sciencedirect.com/science/journal/2352409X
Journal of Arid Environments,0140-1963,01401963,12627,,https://www.sciencedirect.com/science/journal/01401963
Journal of Arid Land,1674-6767,16746767,32270,,https://www.sciencedirect.com/science/journal/16746767
The Journal of Arthroplasty,0883-5403,08835403,13133,,https://www.sciencedirect.com/science/journal/08835403
Journal of Asia-Pacific Biodiversity,2287-884X,2287884X,17742,Formerly known as Journal of Korean Nature,https://www.sciencedirect.com/science/journal/2287884X
Journal of Asia-Pacific Entomology,1226-8615,12268615,08647,,https://www.sciencedirect.com/science/journal/12268615
Journal of Asian Earth Sciences,1367-9120,13679120,00235,Formerly known as Journal of Southeast Asian Earth Sciences,https://www.sciencedirect.com/science/journal/13679120
Journal of Asian Earth Sciences: X,2590-0560,25900560,18450,,https://www.sciencedirect.com/science/journal/25900560
Journal of Asian Economics,1049-0078,10490078,07421,,https://www.sciencedirect.com/science/journal/10490078
Journal of Atmospheric and Solar-Terrestrial Physics,1364-6826,13646826,00211,Formerly known as Journal of Atmospheric and Terrestrial Physics,https://www.sciencedirect.com/science/journal/13646826
Journal of Autoimmunity,0896-8411,08968411,12665,,https://www.sciencedirect.com/science/journal/08968411
Journal of Automation and Intelligence,2949-8554,29498554,31565,,https://www.sciencedirect.com/science/journal/29498554
Journal of Ayurveda and Integrative Medicine,0975-9476,09759476,18352,,https://www.sciencedirect.com/science/journal/09759476
Journal of Banking & Finance,0378-4266,03784266,05385,,https://www.sciencedirect.com/science/journal/03784266
Journal of Behavior Therapy and Experimental Psychiatry,0005-7916,00057916,00339,,https://www.sciencedirect.com/science/journal/00057916
Journal of Behavioral and Cognitive Therapy,2589-9791,25899791,15573,Formerly known as Journal de Thérapie Comportementale et Cognitive,https://www.sciencedirect.com/science/journal/25899791
Journal of Behavioral and Experimental Economics,2214-8043,22148043,07430,Formerly known as The Journal of Socio-Economics,https://www.sciencedirect.com/science/journal/22148043
Journal of Behavioral and Experimental Finance,2214-6350,22146350,17034,,https://www.sciencedirect.com/science/journal/22146350
Journal of Biological Chemistry,0021-9258,00219258,31047,,https://www.sciencedirect.com/science/journal/00219258
Journal of Biomechanics,0021-9290,00219290,00321,,https://www.sciencedirect.com/science/journal/00219290
Journal of Biomechanics Open,3051-1313,30511313,32157,,https://www.sciencedirect.com/science/journal/30511313
Journal of Biomedical Informatics,1532-0464,15320464,12017,Formerly known as Computers and Biomedical Research,https://www.sciencedirect.com/science/journal/15320464
Journal of Bioresources and Bioproducts,2369-9698,23699698,30419,,https://www.sciencedirect.com/science/journal/23699698
Journal of Biosafety and Biosecurity,2588-9338,25889338,18424,,https://www.sciencedirect.com/science/journal/25889338
Journal of Bioscience and Bioengineering,1389-1723,13891723,05113,Formerly known as Journal of Fermentation and Bioengineering,https://www.sciencedirect.com/science/journal/13891723
Journal of Biotechnology,0168-1656,01681656,05111,,https://www.sciencedirect.com/science/journal/01681656
Journal of Bodywork and Movement Therapies,1360-8592,13608592,12745,,https://www.sciencedirect.com/science/journal/13608592
Journal of Bone Oncology,2212-1374,22121374,10500,,https://www.sciencedirect.com/science/journal/22121374
Journal of Brain and Spine,3079-7802,30797802,32442,,https://www.sciencedirect.com/science/journal/30797802
Journal of Building Engineering,2352-7102,23527102,18106,,https://www.sciencedirect.com/science/journal/23527102
Journal of Business Research,0148-2963,01482963,07687,,https://www.sciencedirect.com/science/journal/01482963
Journal of Business Venturing,0883-9026,08839026,07688,,https://www.sciencedirect.com/science/journal/08839026
Journal of Business Venturing Design,2667-2774,26672774,31157,,https://www.sciencedirect.com/science/journal/26672774
Journal of Business Venturing Insights,2352-6734,23526734,18760,,https://www.sciencedirect.com/science/journal/23526734
Journal of Cancer Policy,2213-5383,22135383,10156,,https://www.sciencedirect.com/science/journal/22135383
Journal of Cardiac Failure,1071-9164,10719164,13271,,https://www.sciencedirect.com/science/journal/10719164
Journal of Cardiology,0914-5087,09145087,04119,,https://www.sciencedirect.com/science/journal/09145087
Journal of Cardiology Cases,1878-5409,18785409,05641,,https://www.sciencedirect.com/science/journal/18785409
Journal of Cardiothoracic and Vascular Anesthesia,1053-0770,10530770,13051,Formerly known as Journal of Cardiothoracic Anesthesia,https://www.sciencedirect.com/science/journal/10530770
Journal of Cardiovascular Computed Tomography,1934-5925,19345925,13427,,https://www.sciencedirect.com/science/journal/19345925
Journal of Cardiovascular Magnetic Resonance,1097-6647,10976647,31783,,https://www.sciencedirect.com/science/journal/10976647
Journal of Cartilage & Joint Preservation,2667-2545,26672545,31137,,https://www.sciencedirect.com/science/journal/26672545
Journal of Catalysis,0021-9517,00219517,12054,,https://www.sciencedirect.com/science/journal/00219517
Journal of Cereal Science,0733-5210,07335210,12650,,https://www.sciencedirect.com/science/journal/07335210
Journal of Chemical Neuroanatomy,0891-0618,08910618,05053,,https://www.sciencedirect.com/science/journal/08910618
The Journal of Chemical Thermodynamics,0021-9614,00219614,12611,,https://www.sciencedirect.com/science/journal/00219614
Journal of Chiropractic Humanities,1556-3499,15563499,13455,Formerly known as Philosophical Constructs for the Chiropractic Profession,https://www.sciencedirect.com/science/journal/15563499
Journal of Chiropractic Medicine,1556-3707,15563707,14034,,https://www.sciencedirect.com/science/journal/15563707
Journal de Chirurgie Viscérale,1878-786X,1878786X,15560,Formerly known as Journal de Chirurgie,https://www.sciencedirect.com/science/journal/1878786X
Journal of Choice Modelling,1755-5345,17555345,18020,,https://www.sciencedirect.com/science/journal/17555345
Journal of Chromatography A,0021-9673,00219673,05158,Incorporating Chromatographic Reviews,https://www.sciencedirect.com/science/journal/00219673
Journal of Chromatography B,1570-0232,15700232,05159,Formerly known as Journal of Chromatography B: Biomedical Sciences and Applications,https://www.sciencedirect.com/science/journal/15700232
Journal of Chromatography Open,2772-3917,27723917,31223,,https://www.sciencedirect.com/science/journal/27723917
Journal of Cleaner Production,0959-6526,09596526,03052,,https://www.sciencedirect.com/science/journal/09596526
The Journal of Climate Change and Health,2667-2782,26672782,31155,,https://www.sciencedirect.com/science/journal/26672782
Journal of Climate Finance,2949-7280,29497280,31497,,https://www.sciencedirect.com/science/journal/29497280
Journal of Clinical Anesthesia,0952-8180,09528180,07690,,https://www.sciencedirect.com/science/journal/09528180
Journal of Clinical Densitometry,1094-6950,10946950,14031,,https://www.sciencedirect.com/science/journal/10946950
Journal of Clinical Epidemiology,0895-4356,08954356,07518,Formerly known as Journal of Chronic Diseases,https://www.sciencedirect.com/science/journal/08954356
Journal of Clinical and Experimental Hepatology,0973-6883,09736883,08758,,https://www.sciencedirect.com/science/journal/09736883
Journal of Clinical Insight,3117-373X,3117373X,32236,,https://www.sciencedirect.com/science/journal/3117373X
Journal of Clinical Lipidology,1933-2874,19332874,13425,,https://www.sciencedirect.com/science/journal/19332874
Journal of Clinical Neuroscience,0967-5868,09675868,12716,,https://www.sciencedirect.com/science/journal/09675868
Journal of Clinical Orthopaedics and Trauma,0976-5662,09765662,08738,,https://www.sciencedirect.com/science/journal/09765662
Journal of Clinical & Translational Endocrinology,2214-6237,22146237,13468,,https://www.sciencedirect.com/science/journal/22146237
Journal of Clinical and Translational Endocrinology: Case Reports,2214-6245,22146245,18744,,https://www.sciencedirect.com/science/journal/22146245
Journal of Clinical Tuberculosis and Other Mycobacterial Diseases,2405-5794,24055794,18180,,https://www.sciencedirect.com/science/journal/24055794
Journal of Clinical Virology,1386-6532,13866532,05021,Formerly known as Clinical and Diagnostic Virology,https://www.sciencedirect.com/science/journal/13866532
Journal of Clinical Virology Plus,2667-0380,26670380,31080,,https://www.sciencedirect.com/science/journal/26670380
Journal of CO2 Utilization,2212-9820,22129820,12775,,https://www.sciencedirect.com/science/journal/22129820
Journal of Colloid and Interface Science,0021-9797,00219797,12056,Formerly known as Journal of Colloid Science,https://www.sciencedirect.com/science/journal/00219797
"Journal of Combinatorial Theory, Series A",0097-3165,00973165,12060,Formerly part of Journal of Combinatorial Theory,https://www.sciencedirect.com/science/journal/00973165
"Journal of Combinatorial Theory, Series B",0095-8956,00958956,12061,Formerly part of Journal of Combinatorial Theory,https://www.sciencedirect.com/science/journal/00958956
Journal of Commodity Markets,2405-8513,24058513,18196,,https://www.sciencedirect.com/science/journal/24058513
Journal of Communication Disorders,0021-9924,00219924,07693,,https://www.sciencedirect.com/science/journal/00219924
Journal of Comparative Economics,0147-5967,01475967,12055,,https://www.sciencedirect.com/science/journal/01475967
Journal of Comparative Pathology,0021-9975,00219975,12612,Formerly known as Journal of Comparative Pathology and Therapeutics,https://www.sciencedirect.com/science/journal/00219975
Journal of Complexity,0885-064X,0885064X,12057,,https://www.sciencedirect.com/science/journal/0885064X
Journal of Computational and Applied Mathematics,0377-0427,03770427,05288,,https://www.sciencedirect.com/science/journal/03770427
Journal of Computational Mathematics and Data Science,2772-4158,27724158,31234,,https://www.sciencedirect.com/science/journal/27724158
Journal of Computational Physics,0021-9991,00219991,12058,,https://www.sciencedirect.com/science/journal/00219991
Journal of Computational Physics: X,2590-0552,25900552,18941,,https://www.sciencedirect.com/science/journal/25900552
Journal of Computational Science,1877-7503,18777503,08700,,https://www.sciencedirect.com/science/journal/18777503
Journal of Computer Languages,2590-1184,25901184,12682,Formerly known as Journal of Visual Languages & Computing,https://www.sciencedirect.com/science/journal/25901184
Journal of Computer and System Sciences,0022-0000,00220000,12059,,https://www.sciencedirect.com/science/journal/00220000
Journal of Constructional Steel Research,0143-974X,0143974X,02032,,https://www.sciencedirect.com/science/journal/0143974X
Journal of Contaminant Hydrology,0169-7722,01697722,05342,,https://www.sciencedirect.com/science/journal/01697722
Journal of Contemporary Accounting & Economics,1815-5669,18155669,05627,,https://www.sciencedirect.com/science/journal/18155669
Journal of Contextual Behavioral Science,2212-1447,22121447,14113,,https://www.sciencedirect.com/science/journal/22121447
Journal of Controlled Release,0168-3659,01683659,05054,,https://www.sciencedirect.com/science/journal/01683659
Journal of Co-operative Organization and Management,2213-297X,2213297X,10136,,https://www.sciencedirect.com/science/journal/2213297X
Journal of Corporate Finance,0929-1199,09291199,05387,,https://www.sciencedirect.com/science/journal/09291199
Journal of Cranio-Maxillofacial Surgery,1010-5182,10105182,12735,Formerly known as Journal of Maxillofacial Surgery,https://www.sciencedirect.com/science/journal/10105182
Journal of Creativity,2713-3745,27133745,31335,,https://www.sciencedirect.com/science/journal/27133745
Journal of Criminal Justice,0047-2352,00472352,00366,,https://www.sciencedirect.com/science/journal/00472352
Journal of Critical Care,0883-9441,08839441,13066,"Incorporating Seminars in Anesthesia, Perioperative Medicine and Pain",https://www.sciencedirect.com/science/journal/08839441
Journal of Crystal Growth,0022-0248,00220248,05200,,https://www.sciencedirect.com/science/journal/00220248
Journal of Cultural Heritage,1296-2074,12962074,09069,,https://www.sciencedirect.com/science/journal/12962074
Journal of Cycling and Micromobility Research,2950-1059,29501059,31633,,https://www.sciencedirect.com/science/journal/29501059
Journal of Cystic Fibrosis,1569-1993,15691993,05437,,https://www.sciencedirect.com/science/journal/15691993
Journal of Dairy Science,0022-0302,00220302,13453,,https://www.sciencedirect.com/science/journal/00220302
Journal of Dental Implants and Prosthodontics,3118-0280,31180280,32454,,https://www.sciencedirect.com/science/journal/31180280
Journal of Dental Sciences,1991-7902,19917902,08674,,https://www.sciencedirect.com/science/journal/19917902
Journal of Dentistry,0300-5712,03005712,03053,,https://www.sciencedirect.com/science/journal/03005712
Journal of Dermatologic Science and Cosmetic Technology,2950-306X,2950306X,31721,,https://www.sciencedirect.com/science/journal/2950306X
Journal of Dermatological Science,0923-1811,09231811,08032,,https://www.sciencedirect.com/science/journal/09231811
Journal of Destination Marketing & Management,2212-571X,2212571X,08806,,https://www.sciencedirect.com/science/journal/2212571X
Journal of Development Economics,0304-3878,03043878,05388,,https://www.sciencedirect.com/science/journal/03043878
Journal of Diabetes and its Complications,1056-8727,10568727,07697,Formerly known as Journal of Diabetic Complications,https://www.sciencedirect.com/science/journal/10568727
Journal of Differential Equations,0022-0396,00220396,12062,,https://www.sciencedirect.com/science/journal/00220396
Journal of Digital Economy,2773-0670,27730670,31424,,https://www.sciencedirect.com/science/journal/27730670
Journal d'imagerie diagnostique et interventionnelle,2543-3431,25433431,16454,Incorporating Journal de Radiologie Diagnostique et Interventionnelle,https://www.sciencedirect.com/science/journal/25433431
Journal of Drug Delivery Science and Technology,1773-2247,17732247,18097,,https://www.sciencedirect.com/science/journal/17732247
Journal of Dynamic Disasters,2950-5763,29505763,31828,,https://www.sciencedirect.com/science/journal/29505763
Journal of Econometrics,0304-4076,03044076,06013,,https://www.sciencedirect.com/science/journal/03044076
The Journal of Economic Asymmetries,1703-4949,17034949,10157,,https://www.sciencedirect.com/science/journal/17034949
Journal of Economic Behavior & Organization,0167-2681,01672681,05389,,https://www.sciencedirect.com/science/journal/01672681
Journal of Economic Criminology,2949-7914,29497914,31535,,https://www.sciencedirect.com/science/journal/29497914
Journal of Economic Dynamics and Control,0165-1889,01651889,05390,,https://www.sciencedirect.com/science/journal/01651889
Journal of Economic Psychology,0167-4870,01674870,05289,,https://www.sciencedirect.com/science/journal/01674870
Journal of Economic Theory,0022-0531,00220531,12066,,https://www.sciencedirect.com/science/journal/00220531
The Journal of the Economics of Ageing,2212-828X,2212828X,08816,,https://www.sciencedirect.com/science/journal/2212828X
Journal of Economics and Business,0148-6195,01486195,07699,,https://www.sciencedirect.com/science/journal/01486195
Journal of Electroanalytical Chemistry,1572-6657,15726657,06014,Formerly known as Journal of Electroanalytical Chemistry and Interfacial Electrochemistry,https://www.sciencedirect.com/science/journal/15726657
Journal of Electrocardiology,0022-0736,00220736,13270,,https://www.sciencedirect.com/science/journal/00220736
Journal of Electromyography and Kinesiology,1050-6411,10506411,03054,,https://www.sciencedirect.com/science/journal/10506411
Journal of Electron Spectroscopy and Related Phenomena,0368-2048,03682048,05161,,https://www.sciencedirect.com/science/journal/03682048
Journal of Electronic Science and Technology,1674-862X,1674862X,30250,,https://www.sciencedirect.com/science/journal/1674862X
Journal of Electrostatics,0304-3886,03043886,05290,,https://www.sciencedirect.com/science/journal/03043886
The Journal of Emergency Medicine,0736-4679,07364679,07535,,https://www.sciencedirect.com/science/journal/07364679
Journal of Emergency Nursing,0099-1767,00991767,13165,,https://www.sciencedirect.com/science/journal/00991767
Journal of Empirical Finance,0927-5398,09275398,05391,,https://www.sciencedirect.com/science/journal/09275398
Journal of Endodontics,0099-2399,00992399,14027,,https://www.sciencedirect.com/science/journal/00992399
Journal of Endometriosis and Uterine Disorders,2949-8384,29498384,31552,,https://www.sciencedirect.com/science/journal/29498384
Journal of Energy Chemistry,2095-4956,20954956,06064,Formerly known as Journal of Natural Gas Chemistry,https://www.sciencedirect.com/science/journal/20954956
Journal of Energy Infrastructure,3051-097X,3051097X,32149,,https://www.sciencedirect.com/science/journal/3051097X
Journal of the Energy Institute,1743-9671,17439671,17053,,https://www.sciencedirect.com/science/journal/17439671
Journal of Energy Storage,2352-152X,2352152X,18072,,https://www.sciencedirect.com/science/journal/2352152X
Journal of Engineering Research,2307-1877,23071877,31559,,https://www.sciencedirect.com/science/journal/23071877
Journal of Engineering and Technology Management,0923-4748,09234748,05392,Formerly known as Engineering Management International,https://www.sciencedirect.com/science/journal/09234748
Journal of English for Academic Purposes,1475-1585,14751585,03015,,https://www.sciencedirect.com/science/journal/14751585
Journal of Environmental Chemical Engineering,2213-3437,22133437,10140,,https://www.sciencedirect.com/science/journal/22133437
Journal of Environmental Economics and Management,0095-0696,00950696,12064,,https://www.sciencedirect.com/science/journal/00950696
Journal of Environmental Management,0301-4797,03014797,12642,Incorporating Advances in Environmental Research,https://www.sciencedirect.com/science/journal/03014797
Journal of Environmental Psychology,0272-4944,02724944,12640,,https://www.sciencedirect.com/science/journal/02724944
Journal of Environmental Radioactivity,0265-931X,0265931X,02034,,https://www.sciencedirect.com/science/journal/0265931X
Journal of Environmental Sciences,1001-0742,10010742,08576,,https://www.sciencedirect.com/science/journal/10010742
Journal of Epidemiology and Population Health,2950-4333,29504333,15710,,https://www.sciencedirect.com/science/journal/29504333
Journal of Equine Rehabilitation,2949-9054,29499054,31587,,https://www.sciencedirect.com/science/journal/29499054
Journal of Equine Veterinary Science,0737-0806,07370806,13335,,https://www.sciencedirect.com/science/journal/07370806
Journal of Ethnopharmacology,0378-8741,03788741,08033,,https://www.sciencedirect.com/science/journal/03788741
Journal of the European Ceramic Society,0955-2219,09552219,02036,Formerly known as International Journal of High Technology Ceramics,https://www.sciencedirect.com/science/journal/09552219
Journal of the European Meteorological Society,2950-6301,29506301,31840,,https://www.sciencedirect.com/science/journal/29506301
Journal Européen des Urgences et de Réanimation,2211-4238,22114238,15567,Formerly known as Journal Européen des Urgences,https://www.sciencedirect.com/science/journal/22114238
Journal of Evidence Based Dental Practice,1532-3382,15323382,13023,,https://www.sciencedirect.com/science/journal/15323382
Journal of Exercise Science & Fitness,1728-869X,1728869X,08698,,https://www.sciencedirect.com/science/journal/1728869X
Journal of Exotic Pet Medicine,1557-5063,15575063,13003,Formerly known as Seminars in Avian and Exotic Pet Medicine,https://www.sciencedirect.com/science/journal/15575063
Journal of Experimental Child Psychology,0022-0965,00220965,12063,,https://www.sciencedirect.com/science/journal/00220965
Journal of Experimental Horticulture,3051-1186,30511186,32150,,https://www.sciencedirect.com/science/journal/30511186
Journal of Experimental Marine Biology and Ecology,0022-0981,00220981,05112,,https://www.sciencedirect.com/science/journal/00220981
Journal of Experimental Social Psychology,0022-1031,00221031,12065,,https://www.sciencedirect.com/science/journal/00221031
Journal of Family Business Strategy,1877-8585,18778585,05629,,https://www.sciencedirect.com/science/journal/18778585
The Journal of Finance and Data Science,2405-9188,24059188,18234,,https://www.sciencedirect.com/science/journal/24059188
Journal of Financial Economics,0304-405X,0304405X,06015,,https://www.sciencedirect.com/science/journal/0304405X
Journal of Financial Intermediation,1042-9573,10429573,12069,,https://www.sciencedirect.com/science/journal/10429573
Journal of Financial Markets,1386-4181,13864181,05456,,https://www.sciencedirect.com/science/journal/13864181
Journal of Financial Stability,1572-3089,15723089,05540,,https://www.sciencedirect.com/science/journal/15723089
Journal of Fluency Disorders,0094-730X,0094730X,07705,,https://www.sciencedirect.com/science/journal/0094730X
Journal of Fluids and Structures,0889-9746,08899746,12662,,https://www.sciencedirect.com/science/journal/08899746
Journal of Fluorine Chemistry,0022-1139,00221139,06016,,https://www.sciencedirect.com/science/journal/00221139
Journal of Food Composition and Analysis,0889-1575,08891575,12068,,https://www.sciencedirect.com/science/journal/08891575
Journal of Food Engineering,0260-8774,02608774,02035,,https://www.sciencedirect.com/science/journal/02608774
Journal of Food Protection,0362-028X,0362028X,31498,,https://www.sciencedirect.com/science/journal/0362028X
